label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21
A,0.6144338846206665,0.5346196889877319,0.4635738134384155,0.39912065863609314,0.33489522337913513,0.546218752861023,0.5273078083992004,0.512812614440918,0.5000369548797607,0.6057581901550293,0.6210730075836182,0.6309889554977417,0.6365242004394531,0.65887850522995,0.6868975162506104,0.6998634934425354,0.7062108516693115,0.7063136100769043,0.745542585849762,0.7683698534965515,0.7857537269592285,0.6861503720283508,0.6389886140823364,0.5662871599197388,0.5199826955795288,0.49402207136154175,0.3731972575187683,0.22838802635669708,0.1352546513080597,0.056388139724731445,0.37565720081329346,0.23180082440376282,0.15195366740226746,0.08556032180786133,0.4083453416824341,0.26848095655441284,0.17943865060806274,0.09703674912452698,0.4610480070114136,0.36034220457077026,0.2903994023799896,0.21905142068862915,7.787609206388879e-07,-0.044833648949861526,-0.08056171983480453,-0.112090565264225,-0.14606550335884094,-0.06948409229516983,-0.10705040395259857,-0.13550324738025665,-0.15764154493808746,-0.07658198475837708,-0.11226992309093475,-0.13712002336978912,-0.15556728839874268,-0.08804632723331451,-0.12463539093732834,-0.14582805335521698,-0.16129639744758606,-0.10256233811378479,-0.13572978973388672,-0.14892904460430145,-0.15827752649784088
A,0.6178368330001831,0.5367922782897949,0.46498143672943115,0.39903491735458374,0.3343537449836731,0.5483731031417847,0.5274147391319275,0.511979341506958,0.49952927231788635,0.6071466207504272,0.6196352243423462,0.6298412680625916,0.6373123526573181,0.6602423191070557,0.6862460970878601,0.6993021965026855,0.7065877914428711,0.7081421613693237,0.7463786602020264,0.7687658667564392,0.7857298851013184,0.6854288578033447,0.6377143263816833,0.5665006637573242,0.5202035903930664,0.4923814833164215,0.37775522470474243,0.23002587258815765,0.13609802722930908,0.05582296848297119,0.3800869584083557,0.2374436855316162,0.15792417526245117,0.09184849262237549,0.41191616654396057,0.2710605263710022,0.18153969943523407,0.09882426261901855,0.4631572365760803,0.36272525787353516,0.29192641377449036,0.21951062977313995,7.857750006223796e-07,-0.045199859887361526,-0.0821552649140358,-0.11520692706108093,-0.1506531983613968,-0.07070416212081909,-0.10954038798809052,-0.13878148794174194,-0.16140444576740265,-0.07805271446704865,-0.11513126641511917,-0.14009509980678558,-0.15862949192523956,-0.08988958597183228,-0.12698255479335785,-0.14739695191383362,-0.16246725618839264,-0.10493949055671692,-0.13811548054218292,-0.1508811116218567,-0.16004258394241333
A,0.6198291182518005,0.5371062159538269,0.4638163447380066,0.40011513233184814,0.3357853889465332,0.5489290952682495,0.527073323726654,0.5119020342826843,0.49948209524154663,0.607523500919342,0.6190022826194763,0.6307498812675476,0.6403023600578308,0.6606027483940125,0.6849150061607361,0.6977798938751221,0.7051681876182556,0.7094806432723999,0.7461023926734924,0.7680808901786804,0.7848318219184875,0.687427818775177,0.6409363746643066,0.567287802696228,0.5198545455932617,0.4925285875797272,0.3791565001010895,0.23303507268428802,0.13937020301818848,0.059760212898254395,0.38057804107666016,0.2388255000114441,0.1601458191871643,0.0947762131690979,0.41129565238952637,0.2728491425514221,0.1858619898557663,0.10557553172111511,0.4615054130554199,0.36193010210990906,0.2921409010887146,0.2210688441991806,7.570773163934064e-07,-0.0451846607029438,-0.08027583360671997,-0.1114116981625557,-0.14469853043556213,-0.06790496408939362,-0.10568513721227646,-0.13415145874023438,-0.1562677025794983,-0.07465514540672302,-0.1110282689332962,-0.13553017377853394,-0.1535881906747818,-0.08612397313117981,-0.12272454053163528,-0.14275749027729034,-0.1573229730129242,-0.10096149891614914,-0.13381221890449524,-0.14661483466625214,-0.15566818416118622
A,0.6193500757217407,0.5368600487709045,0.46428024768829346,0.3989390432834625,0.3342469036579132,0.5501390695571899,0.5277981162071228,0.5117362141609192,0.49826115369796753,0.6087031960487366,0.6211373209953308,0.6328086256980896,0.6417528986930847,0.6608986854553223,0.6847193241119385,0.6970024704933167,0.7038702368736267,0.7080315351486206,0.7457108497619629,0.7680450677871704,0.7847962379455566,0.6849690675735474,0.6397155523300171,0.5679759979248047,0.5227541327476501,0.4961126744747162,0.3754490613937378,0.23048460483551025,0.13736137747764587,0.057921141386032104,0.3781050443649292,0.23566949367523193,0.15721815824508667,0.09218183159828186,0.41084009408950806,0.2707861661911011,0.18504348397254944,0.10524260997772217,0.46295714378356934,0.36327415704727173,0.2939104735851288,0.2223653644323349,7.959152412695403e-07,-0.0461500845849514,-0.08215318620204926,-0.11418114602565765,-0.14854224026203156,-0.06872368603944778,-0.10662414133548737,-0.135588139295578,-0.1584053784608841,-0.07573070377111435,-0.11186312139034271,-0.1364779770374298,-0.15504054725170135,-0.08764848858118057,-0.12484417855739594,-0.14517192542552948,-0.16017839312553406,-0.10300224274396896,-0.1374136507511139,-0.1511549949645996,-0.1609651893377304
A,0.6195561289787292,0.537803053855896,0.464261919260025,0.3986871838569641,0.33454447984695435,0.5488201975822449,0.5270096063613892,0.5113649368286133,0.49863454699516296,0.608306348323822,0.6210060119628906,0.6338799595832825,0.64433753490448,0.6616290211677551,0.6855432987213135,0.6988492012023926,0.7069824934005737,0.7102505564689636,0.7469509243965149,0.768671452999115,0.7853408455848694,0.684502124786377,0.6402408480644226,0.5693469047546387,0.5237841606140137,0.49502629041671753,0.377341628074646,0.23187385499477386,0.13840019702911377,0.05839452147483826,0.37881046533584595,0.23599542677402496,0.15741559863090515,0.09202098846435547,0.4112395644187927,0.2737317681312561,0.18797749280929565,0.10789656639099121,0.46339482069015503,0.36492669582366943,0.295842707157135,0.2244335263967514,7.92182731856883e-07,-0.04702999070286751,-0.08413652330636978,-0.11695612967014313,-0.15199998021125793,-0.07239678502082825,-0.11205687373876572,-0.14179134368896484,-0.164918452501297,-0.07875370234251022,-0.11633731424808502,-0.1411902755498886,-0.1596108078956604,-0.08988732844591141,-0.1277153640985489,-0.1478811502456665,-0.1626119166612625,-0.10446671396493912,-0.13919417560100555,-0.15283352136611938,-0.16238419711589813
A,0.6218147277832031,0.5390151739120483,0.4654689133167267,0.39876627922058105,0.33344370126724243,0.5489695072174072,0.5272947549819946,0.5119395852088928,0.49955323338508606,0.6083043813705444,0.6210328936576843,0.6347702741622925,0.6459583044052124,0.661710262298584,0.6853609681129456,0.6979893445968628,0.7056207656860352,0.7105812430381775,0.7469300031661987,0.768693208694458,0.7857566475868225,0.6915204524993896,0.6433364748954773,0.5703076124191284,0.5239705443382263,0.495270311832428,0.37848901748657227,0.2333885282278061,0.13920941948890686,0.0586361289024353,0.37987780570983887,0.23707593977451324,0.15806958079338074,0.09204912185668945,0.412051260471344,0.27393460273742676,0.1878354847431183,0.10632985830307007,0.46381044387817383,0.36611002683639526,0.29689857363700867,0.2243576943874359,7.956014087540098e-07,-0.046039726585149765,-0.08194171637296677,-0.11386208236217499,-0.1478876918554306,-0.06688299030065536,-0.10553697496652603,-0.13514211773872375,-0.15830299258232117,-0.0735851600766182,-0.1103939637541771,-0.1353292316198349,-0.15367823839187622,-0.08533919602632523,-0.12279921770095825,-0.1428373157978058,-0.1573440134525299,-0.10055511444807053,-0.1348290890455246,-0.1480640321969986,-0.1572948545217514
A,0.6224830150604248,0.5394235253334045,0.46569764614105225,0.39983072876930237,0.33520641922950745,0.5484132170677185,0.5272961854934692,0.5120279788970947,0.49931642413139343,0.6082090139389038,0.6205664277076721,0.6322813630104065,0.641449511051178,0.6628227233886719,0.6859512329101562,0.6986838579177856,0.7069761753082275,0.7130185961723328,0.7488201260566711,0.7696568965911865,0.7862717509269714,0.6882162094116211,0.6416202783584595,0.5705243945121765,0.5246572494506836,0.4957231283187866,0.38041630387306213,0.2349400818347931,0.14014309644699097,0.05960169434547424,0.3815356194972992,0.2372666597366333,0.15735787153244019,0.09226807951927185,0.41395634412765503,0.27706968784332275,0.19042932987213135,0.11075767874717712,0.4661531448364258,0.3671761155128479,0.29761046171188354,0.22642512619495392,8.112018576866831e-07,-0.04769916087388992,-0.08509575575590134,-0.11822257190942764,-0.1536792814731598,-0.07278072088956833,-0.11390471458435059,-0.1451166868209839,-0.1690458208322525,-0.07905826717615128,-0.11749757081270218,-0.14299210906028748,-0.16166618466377258,-0.09028196334838867,-0.12798193097114563,-0.14773400127887726,-0.16198517382144928,-0.10518333315849304,-0.13921460509300232,-0.1522657722234726,-0.16126559674739838
A,0.6188278794288635,0.5368906259536743,0.4647194743156433,0.40008464455604553,0.336627334356308,0.5497447848320007,0.5285962820053101,0.5127276182174683,0.49948394298553467,0.6088273525238037,0.6219852566719055,0.6350947618484497,0.6457237005233765,0.6623086929321289,0.6852787137031555,0.6971536874771118,0.7041739225387573,0.711765706539154,0.7485283017158508,0.7697855830192566,0.7860033512115479,0.6963666677474976,0.6460915803909302,0.5718087553977966,0.5242781639099121,0.4962906837463379,0.380452960729599,0.23654749989509583,0.14225441217422485,0.06207484006881714,0.38199520111083984,0.2371843457221985,0.156404048204422,0.08998435735702515,0.4145248532295227,0.27569204568862915,0.18916095793247223,0.10908845067024231,0.46757134795188904,0.3684825003147125,0.29887655377388,0.22779469192028046,7.984382932590961e-07,-0.04513384401798248,-0.0804583951830864,-0.11213134229183197,-0.14597055315971375,-0.06610597670078278,-0.1057470366358757,-0.13612346351146698,-0.15949805080890656,-0.07333990931510925,-0.11067482084035873,-0.1359967738389969,-0.15434637665748596,-0.08558890968561172,-0.12298696488142014,-0.14263662695884705,-0.15649405121803284,-0.10135039687156677,-0.1345703899860382,-0.1469666212797165,-0.15538252890110016
A,0.6138838529586792,0.5350688099861145,0.46362578868865967,0.39923161268234253,0.33463945984840393,0.5484485626220703,0.5282637476921082,0.5127599835395813,0.4996664822101593,0.6077407598495483,0.6212269067764282,0.6341043710708618,0.6441153883934021,0.6613093018531799,0.6843903064727783,0.6965250372886658,0.7033636569976807,0.7111910581588745,0.7478795051574707,0.7686007618904114,0.7838876843452454,0.6916373372077942,0.6432607173919678,0.5718096494674683,0.5249886512756348,0.49598515033721924,0.38011276721954346,0.23409594595432281,0.14018785953521729,0.06009095907211304,0.3831438422203064,0.23784604668617249,0.1573047637939453,0.09217903017997742,0.41732990741729736,0.2779584527015686,0.19098369777202606,0.11230415105819702,0.47135552763938904,0.36956000328063965,0.2993430495262146,0.2289886176586151,8.300978606712306e-07,-0.049348410218954086,-0.08903082460165024,-0.12396958470344543,-0.16119299829006195,-0.07842937111854553,-0.1206226721405983,-0.15194657444953918,-0.17573080956935883,-0.08436324447393417,-0.1246730238199234,-0.15092290937900543,-0.16998441517353058,-0.09492509812116623,-0.13459977507591248,-0.15523993968963623,-0.16983453929424286,-0.10902786999940872,-0.14433790743350983,-0.15780918300151825,-0.1669517308473587
A,0.6190478205680847,0.5388841032981873,0.4669345021247864,0.40072768926620483,0.3356878161430359,0.5483489036560059,0.5284712314605713,0.5133286714553833,0.5009559392929077,0.6071177124977112,0.6204757690429688,0.633520781993866,0.6435524225234985,0.661124050617218,0.684614896774292,0.6954767107963562,0.7009450197219849,0.7112956047058105,0.7480725049972534,0.7687175869941711,0.7844686508178711,0.6953297853469849,0.6468936204910278,0.5712159872055054,0.5233558416366577,0.49493423104286194,0.38066914677619934,0.23437325656414032,0.1398618519306183,0.06012168526649475,0.38361772894859314,0.24003374576568604,0.15886113047599792,0.0938262939453125,0.41680294275283813,0.2792041301727295,0.19255603849887848,0.11440357565879822,0.47006234526634216,0.36887848377227783,0.2979143559932709,0.22700326144695282,8.088509275694378e-07,-0.04629344493150711,-0.08317532390356064,-0.11587262153625488,-0.1506926715373993,-0.07245180755853653,-0.11263000965118408,-0.14261431992053986,-0.16529707610607147,-0.07865758240222931,-0.11588319391012192,-0.13983668386936188,-0.15731894969940186,-0.08955490589141846,-0.1260087788105011,-0.14475499093532562,-0.15825068950653076,-0.10397792607545853,-0.13649478554725647,-0.14863166213035583,-0.15694397687911987
A,0.6155563592910767,0.5350895524024963,0.4646666646003723,0.4001341760158539,0.33595070242881775,0.5493875741958618,0.5286821126937866,0.5126756429672241,0.49918246269226074,0.6091008186340332,0.6219289898872375,0.6326982378959656,0.6396746635437012,0.6626948118209839,0.6865118741989136,0.6957772970199585,0.6992454528808594,0.7115089893341064,0.7485154867172241,0.7688198685646057,0.7836286425590515,0.6955522298812866,0.6466109752655029,0.5727983713150024,0.5255942344665527,0.4960780739784241,0.3795213997364044,0.23439057171344757,0.14042580127716064,0.060205668210983276,0.38231852650642395,0.23810099065303802,0.15938237309455872,0.09718149900436401,0.4169164001941681,0.2789883613586426,0.19211821258068085,0.11371457576751709,0.47171860933303833,0.37081509828567505,0.2990771234035492,0.22686903178691864,8.102709330159996e-07,-0.04735063016414642,-0.0849478542804718,-0.1182493343949318,-0.15372736752033234,-0.07232341915369034,-0.11306646466255188,-0.1438772976398468,-0.16760611534118652,-0.07895905524492264,-0.11871828883886337,-0.14495711028575897,-0.16370020806789398,-0.09038643538951874,-0.1296723634004593,-0.15021410584449768,-0.16453619301319122,-0.10526221245527267,-0.14072513580322266,-0.15466682612895966,-0.16404636204242706
A,0.6128110289573669,0.5342299938201904,0.46445325016975403,0.4001350998878479,0.33600616455078125,0.5479975342750549,0.5287571549415588,0.5143306255340576,0.5022309422492981,0.606301486492157,0.6200024485588074,0.6294692754745483,0.6355985403060913,0.6597000360488892,0.6852916479110718,0.6954663991928101,0.6998105645179749,0.7087355256080627,0.7474392652511597,0.7680000066757202,0.7835738658905029,0.6935117244720459,0.6452541351318359,0.5718991160392761,0.5242916941642761,0.49562326073646545,0.38024085760116577,0.23294441401958466,0.13882988691329956,0.05946967005729675,0.3839542865753174,0.24052342772483826,0.15960776805877686,0.09631243348121643,0.41797351837158203,0.28394824266433716,0.1982380896806717,0.12234711647033691,0.47142860293388367,0.3705557584762573,0.2995144724845886,0.22885273396968842,8.083388252089208e-07,-0.04728185012936592,-0.08549541234970093,-0.11938810348510742,-0.15545812249183655,-0.07548695802688599,-0.11696992814540863,-0.14772163331508636,-0.1706300526857376,-0.0815473273396492,-0.1205773651599884,-0.14546483755111694,-0.16336093842983246,-0.09220049530267715,-0.12945467233657837,-0.14806857705116272,-0.16117390990257263,-0.10649742931127548,-0.13887757062911987,-0.150756374001503,-0.1587354838848114
A,0.6159839630126953,0.5362858176231384,0.46483680605888367,0.3998183012008667,0.33505359292030334,0.5482591390609741,0.5295009613037109,0.5149481296539307,0.5028793811798096,0.6070347428321838,0.619877815246582,0.6312967538833618,0.6399779915809631,0.6610548496246338,0.68576580286026,0.6967379450798035,0.7022233009338379,0.7111573219299316,0.7495001554489136,0.769354522228241,0.7842400074005127,0.6909134387969971,0.6449300646781921,0.5729379057884216,0.5246219635009766,0.4943658113479614,0.38042840361595154,0.23431271314620972,0.140395849943161,0.06081685423851013,0.3833620548248291,0.24021844565868378,0.16082453727722168,0.09825024008750916,0.41749539971351624,0.2825261354446411,0.1976548284292221,0.12106955051422119,0.4718473553657532,0.37192416191101074,0.3011928200721741,0.22987496852874756,8.052061275520828e-07,-0.04834665730595589,-0.08689376711845398,-0.12091725319623947,-0.15699736773967743,-0.07702040672302246,-0.11839456111192703,-0.14889810979366302,-0.1718919277191162,-0.08271841704845428,-0.12181005626916885,-0.1465374082326889,-0.16439872980117798,-0.0930267870426178,-0.13069547712802887,-0.14980491995811462,-0.16342447698116302,-0.1070098951458931,-0.14056488871574402,-0.15343919396400452,-0.16217903792858124
A,0.616381049156189,0.536999523639679,0.46495532989501953,0.3999418020248413,0.33624058961868286,0.547747790813446,0.5286778211593628,0.5140625238418579,0.5024439096450806,0.6070778965950012,0.6193889379501343,0.6312448382377625,0.6412394046783447,0.6616160869598389,0.6852759122848511,0.6961532831192017,0.7021446228027344,0.7123363614082336,0.7489303946495056,0.7685627937316895,0.7834709882736206,0.697515606880188,0.6473592519760132,0.5713866949081421,0.5234006643295288,0.49576061964035034,0.3812309801578522,0.2349928915500641,0.14115837216377258,0.06125909090042114,0.38485094904899597,0.24277444183826447,0.16145414113998413,0.09475791454315186,0.4191298484802246,0.28798025846481323,0.2047664076089859,0.12821266055107117,0.473234623670578,0.3755949139595032,0.3055325150489807,0.23364098370075226,7.869406886129582e-07,-0.044914234429597855,-0.08085521310567856,-0.11291304230690002,-0.14701639115810394,-0.0713639110326767,-0.11235899478197098,-0.1424637734889984,-0.1651490330696106,-0.07868854701519012,-0.11747473478317261,-0.14241717755794525,-0.1604575216770172,-0.09066031128168106,-0.12879425287246704,-0.1479073017835617,-0.16120193898677826,-0.10608065128326416,-0.1395195722579956,-0.15203216671943665,-0.1604456901550293
A,0.6161023378372192,0.5368155837059021,0.4663142263889313,0.4018033742904663,0.337382435798645,0.5482673048973083,0.528944730758667,0.5141202211380005,0.5018764138221741,0.6075491309165955,0.620847761631012,0.6328017115592957,0.6422693133354187,0.6613756418228149,0.6866871118545532,0.6985102295875549,0.7047808766365051,0.7111910581588745,0.749789834022522,0.7698460221290588,0.7848813533782959,0.6965809464454651,0.6510195136070251,0.5756136178970337,0.5255652070045471,0.49602577090263367,0.38352084159851074,0.23641693592071533,0.14133062958717346,0.0605027973651886,0.3855966627597809,0.24201752245426178,0.16031557321548462,0.09410768747329712,0.4194970726966858,0.2888341248035431,0.2049255073070526,0.12884050607681274,0.4736804962158203,0.3755893111228943,0.30601799488067627,0.2351912260055542,8.01053602117463e-07,-0.04809838905930519,-0.08530484139919281,-0.11812616139650345,-0.1529977172613144,-0.07516848295927048,-0.11785450577735901,-0.14915674924850464,-0.17253948748111725,-0.08095165342092514,-0.12111610919237137,-0.14678189158439636,-0.16509433090686798,-0.0915544256567955,-0.13060258328914642,-0.15038180351257324,-0.16386555135250092,-0.10586553066968918,-0.14023222029209137,-0.15350446105003357,-0.16221171617507935
A,0.6164127588272095,0.5358708500862122,0.4647483229637146,0.40023165941238403,0.33647316694259644,0.5481857061386108,0.5297021269798279,0.5161235332489014,0.5052670240402222,0.6083486080169678,0.6221314668655396,0.6355065703392029,0.6470993161201477,0.6628629565238953,0.6878154873847961,0.7006320953369141,0.708585262298584,0.7133869528770447,0.7502119541168213,0.7695126533508301,0.7841483354568481,0.6985855102539062,0.6494977474212646,0.5748441815376282,0.525931179523468,0.4975924491882324,0.38212350010871887,0.23618397116661072,0.14190223813056946,0.06165719032287598,0.3844093382358551,0.242050901055336,0.1609620451927185,0.09477940201759338,0.4183022379875183,0.2887345254421234,0.20615418255329132,0.1299535632133484,0.47174203395843506,0.37439635396003723,0.30539560317993164,0.23452822864055634,8.129251227728673e-07,-0.047360870987176895,-0.08333852142095566,-0.11500611156225204,-0.14859063923358917,-0.07068680226802826,-0.11068324744701385,-0.14044617116451263,-0.16299374401569366,-0.07620306313037872,-0.11334063112735748,-0.13788631558418274,-0.15582570433616638,-0.08667277544736862,-0.12327518314123154,-0.14213968813419342,-0.15540757775306702,-0.10089094191789627,-0.13308927416801453,-0.1451086401939392,-0.15322618186473846
A,0.6130775213241577,0.5352941155433655,0.4654698967933655,0.4008007049560547,0.3363144099712372,0.5478489995002747,0.5289980173110962,0.5148937702178955,0.5040358901023865,0.6063426733016968,0.619880199432373,0.6319674849510193,0.6424409747123718,0.6594488024711609,0.6859424710273743,0.6995358467102051,0.7082383632659912,0.7082197070121765,0.7474237084388733,0.7681302428245544,0.7843554019927979,0.694894552230835,0.6449794173240662,0.5731080770492554,0.5265969038009644,0.4979206621646881,0.38113364577293396,0.23496374487876892,0.14146757125854492,0.06185898184776306,0.3851277232170105,0.24389994144439697,0.1617899239063263,0.09457826614379883,0.4206417202949524,0.2933318614959717,0.20833516120910645,0.1307881772518158,0.47601431608200073,0.37994757294654846,0.31013578176498413,0.23902100324630737,8.183720865417854e-07,-0.046946797519922256,-0.0850842222571373,-0.11914164572954178,-0.15552890300750732,-0.07606793940067291,-0.119052954018116,-0.15041837096214294,-0.17387986183166504,-0.08310814946889877,-0.12432985007762909,-0.15110236406326294,-0.1704086810350418,-0.09475687146186829,-0.1348908394575119,-0.1555340737104416,-0.16978266835212708,-0.10989261418581009,-0.14472943544387817,-0.1581517904996872,-0.16717033088207245
A,0.6139791011810303,0.5354440808296204,0.4657423198223114,0.3992762863636017,0.33388155698776245,0.5481294989585876,0.5277422666549683,0.5131178498268127,0.5023128986358643,0.6072871685028076,0.6192978620529175,0.6297628283500671,0.6383001804351807,0.6605284214019775,0.6884444952011108,0.7035395503044128,0.71303391456604,0.7083593606948853,0.7475467920303345,0.7676579356193542,0.7829686403274536,0.6930598616600037,0.6435795426368713,0.5730118155479431,0.5266438126564026,0.4968751072883606,0.3813241720199585,0.23496617376804352,0.14047208428382874,0.05993056297302246,0.38326579332351685,0.24172379076480865,0.1602383852005005,0.09434184432029724,0.4174210727214813,0.2911847233772278,0.20696553587913513,0.129645437002182,0.4723469018936157,0.3785836398601532,0.3095100522041321,0.23796778917312622,8.12543419215217e-07,-0.048086997121572495,-0.08694160729646683,-0.12150299549102783,-0.15827688574790955,-0.07610789686441422,-0.11925208568572998,-0.15096348524093628,-0.17476361989974976,-0.08270078897476196,-0.12429621070623398,-0.15178938210010529,-0.1715547740459442,-0.09401393681764603,-0.13408036530017853,-0.15543439984321594,-0.17033569514751434,-0.10892441123723984,-0.14408773183822632,-0.1584065854549408,-0.16823342442512512
A,0.612427294254303,0.5357242822647095,0.4668170213699341,0.4013548493385315,0.33569061756134033,0.5494556427001953,0.5283125042915344,0.5138490200042725,0.5038248300552368,0.6082780957221985,0.6190006732940674,0.6297284364700317,0.6396607160568237,0.6614624261856079,0.6888941526412964,0.7042611241340637,0.7145305871963501,0.7095980644226074,0.7469542026519775,0.7664669752120972,0.7817937135696411,0.6950904726982117,0.6467157602310181,0.5758383870124817,0.5286935567855835,0.4989269971847534,0.38256651163101196,0.23667031526565552,0.14340928196907043,0.0634469985961914,0.3845096230506897,0.2437494546175003,0.1635870337486267,0.09855759143829346,0.4183714985847473,0.29298216104507446,0.21081358194351196,0.13581979274749756,0.47194305062294006,0.37654995918273926,0.3079705536365509,0.23695680499076843,7.764390943520993e-07,-0.048031315207481384,-0.08647911995649338,-0.1206943616271019,-0.15701362490653992,-0.07425913959741592,-0.1164124459028244,-0.14732857048511505,-0.17052769660949707,-0.08026541024446487,-0.120656318962574,-0.14730104804039001,-0.1665792316198349,-0.09106428921222687,-0.1300203502178192,-0.1503545045852661,-0.1644928902387619,-0.10555917024612427,-0.1392814964056015,-0.15261384844779968,-0.16179117560386658
A,0.6168021559715271,0.5374223589897156,0.4667678773403168,0.4005012512207031,0.3353407382965088,0.5484005808830261,0.527391254901886,0.5128264427185059,0.5020825862884521,0.6072098016738892,0.6166715025901794,0.6269229650497437,0.636297345161438,0.6607205271720886,0.685946524143219,0.7017297744750977,0.7128996849060059,0.7091645002365112,0.7450629472732544,0.7649181485176086,0.7810103893280029,0.6951510310173035,0.6454820036888123,0.5736180543899536,0.5262361168861389,0.49641624093055725,0.3830610513687134,0.2353905588388443,0.14208930730819702,0.06244939565658569,0.3857310712337494,0.24008965492248535,0.15556901693344116,0.08622249960899353,0.4199037253856659,0.2910997271537781,0.20801317691802979,0.13274818658828735,0.4734536409378052,0.37369054555892944,0.3036242425441742,0.23288603127002716,8.046151265261869e-07,-0.046559929847717285,-0.08419783413410187,-0.11784584075212479,-0.15372897684574127,-0.07471185177564621,-0.11670345067977905,-0.1472293734550476,-0.16970084607601166,-0.08128906786441803,-0.12009996920824051,-0.14606517553329468,-0.1649928241968155,-0.09236454963684082,-0.12959018349647522,-0.14938639104366302,-0.1631815880537033,-0.10699462890625,-0.13945987820625305,-0.15177157521247864,-0.15999934077262878
A,0.61347496509552,0.5352522134780884,0.46543005108833313,0.4007408320903778,0.335521399974823,0.5489389300346375,0.5281037092208862,0.5125893354415894,0.500635027885437,0.6080763339996338,0.620499312877655,0.6304988265037537,0.6389257907867432,0.661188542842865,0.6904442310333252,0.7059142589569092,0.7157928347587585,0.709178626537323,0.7479835152626038,0.7669306993484497,0.7810108661651611,0.6925172805786133,0.6458051204681396,0.5759810209274292,0.5267184972763062,0.4982174038887024,0.38435471057891846,0.2378319650888443,0.14388468861579895,0.0627417266368866,0.3852177560329437,0.24340102076530457,0.16347789764404297,0.09872141480445862,0.4177798330783844,0.29288607835769653,0.21112053096294403,0.13847753405570984,0.4699309170246124,0.37271371483802795,0.30353859066963196,0.23335658013820648,7.90141257311916e-07,-0.048822071403265,-0.08737218379974365,-0.1212681457400322,-0.15710321068763733,-0.07706917822360992,-0.11933263391256332,-0.15038061141967773,-0.17353209853172302,-0.08217483013868332,-0.12270647287368774,-0.14903007447719574,-0.16787250339984894,-0.09177517890930176,-0.13047856092453003,-0.15016940236091614,-0.16345876455307007,-0.10511699318885803,-0.13829587399959564,-0.15107207000255585,-0.15956534445285797
A,0.6141726970672607,0.5354152917861938,0.46526575088500977,0.39982151985168457,0.334587424993515,0.548219621181488,0.528128981590271,0.5137144327163696,0.5027375221252441,0.6071763634681702,0.6158214807510376,0.6236564517021179,0.6305650472640991,0.6607028841972351,0.6883147954940796,0.7027550935745239,0.7116957902908325,0.7091928720474243,0.7471293210983276,0.7663580775260925,0.7812473773956299,0.6942017674446106,0.6453538537025452,0.5739511251449585,0.5261442065238953,0.49867090582847595,0.3830348551273346,0.2363772839307785,0.14299792051315308,0.06303098797798157,0.3851414918899536,0.2405107617378235,0.15532773733139038,0.08539026975631714,0.4187276065349579,0.29108375310897827,0.2080063372850418,0.13336539268493652,0.4718553423881531,0.37293875217437744,0.3024718165397644,0.23072944581508636,7.966315251906053e-07,-0.04820271208882332,-0.086130291223526,-0.11978352814912796,-0.1555233597755432,-0.07522827386856079,-0.1171712577342987,-0.14780524373054504,-0.17045657336711884,-0.08092314749956131,-0.11988428235054016,-0.1459743082523346,-0.1650846302509308,-0.0913187637925148,-0.12883144617080688,-0.14893780648708344,-0.16284500062465668,-0.1054663136601448,-0.13807910680770874,-0.15110455453395844,-0.1599314659833908
A,0.6135069131851196,0.5341960191726685,0.46598687767982483,0.40068286657333374,0.33468443155288696,0.5476799607276917,0.5277063846588135,0.5139942169189453,0.5038114786148071,0.6077934503555298,0.6222382187843323,0.6325271129608154,0.6409987211227417,0.6619454026222229,0.6915443539619446,0.706409752368927,0.7154073715209961,0.7105739116668701,0.7498580813407898,0.7693769931793213,0.7838020324707031,0.6965457797050476,0.6494619846343994,0.5770120620727539,0.5285900235176086,0.49896764755249023,0.38541144132614136,0.23730461299419403,0.1430935263633728,0.06236010789871216,0.3877561092376709,0.2460075467824936,0.1663447916507721,0.1014108657836914,0.4215155839920044,0.29475247859954834,0.2121497094631195,0.13722389936447144,0.4743952453136444,0.37502607703208923,0.3052128553390503,0.2335786074399948,7.962888162182935e-07,-0.04873313382267952,-0.0869922935962677,-0.12086275219917297,-0.15689413249492645,-0.07593782246112823,-0.11767498403787613,-0.14820781350135803,-0.17111361026763916,-0.08139652013778687,-0.12168838828802109,-0.14817215502262115,-0.16735783219337463,-0.09152218699455261,-0.13034380972385406,-0.15081648528575897,-0.16497565805912018,-0.10533817857503891,-0.1389208734035492,-0.15231594443321228,-0.16151045262813568
